points,constructorId,raceId,year,name,driverId,grid,positionOrder,team_grid,skill_diff
48.0,4,985,2017,United States Grand Prix,832.0,7.0,14.0,12.5,-5.5
53.0,5,985,2017,United States Grand Prix,843.0,19.0,8.0,15.0,4.0
53.0,5,985,2017,United States Grand Prix,826.0,11.0,11.0,15.0,-4.0
43.0,210,985,2017,United States Grand Prix,825.0,17.0,5.0,14.5,2.5
159.0,10,985,2017,United States Grand Prix,839.0,6.0,15.0,7.5,-1.5
428.0,6,985,2017,United States Grand Prix,20.0,2.0,19.0,3.5,-1.5
428.0,6,985,2017,United States Grand Prix,8.0,5.0,18.0,3.5,1.5
575.0,131,985,2017,United States Grand Prix,1.0,1.0,20.0,2.0,-1.0
575.0,131,985,2017,United States Grand Prix,822.0,3.0,16.0,2.0,1.0
159.0,10,985,2017,United States Grand Prix,815.0,9.0,13.0,7.5,1.5
315.0,9,985,2017,United States Grand Prix,817.0,4.0,3.0,10.0,-6.0
68.0,3,985,2017,United States Grand Prix,13.0,10.0,12.0,12.5,-2.5
68.0,3,985,2017,United States Grand Prix,840.0,15.0,10.0,12.5,2.5
315.0,9,985,2017,United States Grand Prix,830.0,16.0,17.0,10.0,6.0
53.0,5,986,2017,Mexican Grand Prix,842.0,20.0,8.0,18.5,1.5
47.0,210,986,2017,Mexican Grand Prix,825.0,14.0,13.0,14.5,-0.5
24.0,1,986,2017,Mexican Grand Prix,838.0,19.0,9.0,18.5,0.5
24.0,1,986,2017,Mexican Grand Prix,4.0,18.0,11.0,18.5,-0.5
5.0,15,986,2017,Mexican Grand Prix,828.0,12.0,4.0,12.5,-0.5
5.0,15,986,2017,Mexican Grand Prix,836.0,13.0,7.0,12.5,0.5
48.0,4,986,2017,Mexican Grand Prix,807.0,7.0,2.0,7.5,-0.5
48.0,4,986,2017,Mexican Grand Prix,832.0,8.0,5.0,7.5,0.5
53.0,5,986,2017,Mexican Grand Prix,843.0,17.0,3.0,18.5,-1.5
47.0,210,986,2017,Mexican Grand Prix,154.0,15.0,6.0,14.5,0.5
175.0,10,986,2017,Mexican Grand Prix,815.0,9.0,14.0,7.5,1.5
76.0,3,986,2017,Mexican Grand Prix,13.0,10.0,10.0,10.5,-0.5
175.0,10,986,2017,Mexican Grand Prix,839.0,6.0,16.0,7.5,-1.5
455.0,6,986,2017,Mexican Grand Prix,8.0,5.0,18.0,3.0,2.0
455.0,6,986,2017,Mexican Grand Prix,20.0,1.0,17.0,3.0,-2.0
595.0,131,986,2017,Mexican Grand Prix,822.0,4.0,19.0,3.5,0.5
340.0,9,986,2017,Mexican Grand Prix,830.0,2.0,20.0,9.0,-7.0
340.0,9,986,2017,Mexican Grand Prix,817.0,16.0,1.0,9.0,7.0
76.0,3,986,2017,Mexican Grand Prix,840.0,11.0,15.0,10.5,0.5
595.0,131,986,2017,Mexican Grand Prix,1.0,3.0,12.0,3.5,-0.5
47.0,210,987,2017,Brazilian Grand Prix,825.0,13.0,1.0,12.0,1.0
53.0,5,987,2017,Brazilian Grand Prix,842.0,19.0,9.0,18.5,0.5
28.0,1,987,2017,Brazilian Grand Prix,838.0,12.0,2.0,9.0,3.0
28.0,1,987,2017,Brazilian Grand Prix,4.0,6.0,13.0,9.0,-3.0
5.0,15,987,2017,Brazilian Grand Prix,836.0,15.0,7.0,16.0,-1.0
5.0,15,987,2017,Brazilian Grand Prix,828.0,17.0,8.0,16.0,1.0
49.0,4,987,2017,Brazilian Grand Prix,832.0,8.0,10.0,7.5,0.5
49.0,4,987,2017,Brazilian Grand Prix,807.0,7.0,11.0,7.5,-0.5
53.0,5,987,2017,Brazilian Grand Prix,843.0,18.0,4.0,18.5,-0.5
47.0,210,987,2017,Brazilian Grand Prix,154.0,11.0,6.0,12.0,-1.0
177.0,10,987,2017,Brazilian Grand Prix,839.0,10.0,3.0,7.5,2.5
82.0,3,987,2017,Brazilian Grand Prix,840.0,16.0,5.0,12.5,3.5
495.0,6,987,2017,Brazilian Grand Prix,20.0,2.0,20.0,2.5,-0.5
495.0,6,987,2017,Brazilian Grand Prix,8.0,3.0,18.0,2.5,0.5
625.0,131,987,2017,Brazilian Grand Prix,822.0,1.0,19.0,10.5,-9.5
177.0,10,987,2017,Brazilian Grand Prix,815.0,5.0,12.0,7.5,-2.5
358.0,9,987,2017,Brazilian Grand Prix,830.0,4.0,16.0,9.0,-5.0
358.0,9,987,2017,Brazilian Grand Prix,817.0,14.0,15.0,9.0,5.0
82.0,3,987,2017,Brazilian Grand Prix,13.0,9.0,14.0,12.5,-3.5
625.0,131,987,2017,Brazilian Grand Prix,1.0,20.0,17.0,10.5,9.5
57.0,4,988,2017,Abu Dhabi Grand Prix,807.0,7.0,15.0,9.5,-2.5
47.0,210,988,2017,Abu Dhabi Grand Prix,825.0,14.0,8.0,15.0,-1.0
47.0,210,988,2017,Abu Dhabi Grand Prix,154.0,16.0,10.0,15.0,1.0
30.0,1,988,2017,Abu Dhabi Grand Prix,838.0,13.0,9.0,12.0,1.0
30.0,1,988,2017,Abu Dhabi Grand Prix,4.0,11.0,12.0,12.0,-1.0
5.0,15,988,2017,Abu Dhabi Grand Prix,828.0,19.0,4.0,18.5,0.5
5.0,15,988,2017,Abu Dhabi Grand Prix,836.0,18.0,7.0,18.5,-0.5
57.0,4,988,2017,Abu Dhabi Grand Prix,832.0,12.0,2.0,9.5,2.5
53.0,5,988,2017,Abu Dhabi Grand Prix,842.0,17.0,5.0,18.5,-1.5
53.0,5,988,2017,Abu Dhabi Grand Prix,843.0,20.0,6.0,18.5,1.5
522.0,6,988,2017,Abu Dhabi Grand Prix,20.0,3.0,18.0,4.0,-1.0
187.0,10,988,2017,Abu Dhabi Grand Prix,815.0,8.0,14.0,8.5,-0.5
83.0,3,988,2017,Abu Dhabi Grand Prix,840.0,15.0,3.0,12.5,2.5
83.0,3,988,2017,Abu Dhabi Grand Prix,13.0,10.0,11.0,12.5,-2.5
368.0,9,988,2017,Abu Dhabi Grand Prix,817.0,4.0,1.0,5.0,-1.0
368.0,9,988,2017,Abu Dhabi Grand Prix,830.0,6.0,16.0,5.0,1.0
668.0,131,988,2017,Abu Dhabi Grand Prix,1.0,2.0,19.0,1.5,0.5
668.0,131,988,2017,Abu Dhabi Grand Prix,822.0,1.0,20.0,1.5,-0.5
522.0,6,988,2017,Abu Dhabi Grand Prix,8.0,5.0,17.0,4.0,1.0
187.0,10,988,2017,Abu Dhabi Grand Prix,839.0,9.0,13.0,8.5,0.5
0.0,15,989,2018,Australian Grand Prix,844.0,18.0,8.0,17.5,0.5
0.0,15,989,2018,Australian Grand Prix,828.0,17.0,2.0,17.5,-0.5
0.0,3,989,2018,Australian Grand Prix,840.0,13.0,7.0,16.0,-3.0
0.0,3,989,2018,Australian Grand Prix,845.0,19.0,1.0,16.0,3.0
0.0,10,989,2018,Australian Grand Prix,839.0,14.0,9.0,13.0,1.0
0.0,5,989,2018,Australian Grand Prix,842.0,20.0,3.0,18.0,2.0
0.0,210,989,2018,Australian Grand Prix,154.0,6.0,5.0,5.5,0.5
0.0,210,989,2018,Australian Grand Prix,825.0,5.0,4.0,5.5,-0.5
0.0,5,989,2018,Australian Grand Prix,843.0,16.0,6.0,18.0,-2.0
0.0,10,989,2018,Australian Grand Prix,815.0,12.0,10.0,13.0,-1.0
40.0,6,989,2018,Australian Grand Prix,20.0,3.0,20.0,2.5,0.5
7.0,4,989,2018,Australian Grand Prix,807.0,7.0,14.0,8.0,-1.0
12.0,1,989,2018,Australian Grand Prix,838.0,11.0,12.0,10.5,0.5
12.0,1,989,2018,Australian Grand Prix,4.0,10.0,16.0,10.5,-0.5
20.0,9,989,2018,Australian Grand Prix,830.0,4.0,15.0,6.0,-2.0
20.0,9,989,2018,Australian Grand Prix,817.0,8.0,17.0,6.0,2.0
22.0,131,989,2018,Australian Grand Prix,822.0,15.0,13.0,8.0,7.0
22.0,131,989,2018,Australian Grand Prix,1.0,1.0,19.0,8.0,-7.0
40.0,6,989,2018,Australian Grand Prix,8.0,2.0,18.0,2.5,-0.5
7.0,4,989,2018,Australian Grand Prix,832.0,9.0,11.0,8.0,1.0
15.0,4,990,2018,Bahrain Grand Prix,807.0,7.0,15.0,8.5,-1.5
15.0,4,990,2018,Bahrain Grand Prix,832.0,10.0,10.0,8.5,1.5
1.0,10,990,2018,Bahrain Grand Prix,839.0,8.0,11.0,10.0,-2.0
1.0,10,990,2018,Bahrain Grand Prix,815.0,12.0,5.0,10.0,2.0
65.0,6,990,2018,Bahrain Grand Prix,8.0,2.0,3.0,1.5,0.5
55.0,131,990,2018,Bahrain Grand Prix,1.0,9.0,18.0,6.0,3.0
65.0,6,990,2018,Bahrain Grand Prix,20.0,1.0,20.0,1.5,-0.5
22.0,1,990,2018,Bahrain Grand Prix,838.0,14.0,13.0,13.5,0.5
55.0,131,990,2018,Bahrain Grand Prix,822.0,3.0,19.0,6.0,-3.0
22.0,1,990,2018,Bahrain Grand Prix,4.0,13.0,14.0,13.5,-0.5
12.0,5,990,2018,Bahrain Grand Prix,843.0,11.0,4.0,8.0,3.0
20.0,9,990,2018,Bahrain Grand Prix,830.0,15.0,2.0,9.5,5.5
10.0,210,990,2018,Bahrain Grand Prix,154.0,16.0,8.0,11.0,5.0
2.0,15,990,2018,Bahrain Grand Prix,828.0,17.0,12.0,18.0,-1.0
2.0,15,990,2018,Bahrain Grand Prix,844.0,19.0,9.0,18.0,1.0
10.0,210,990,2018,Bahrain Grand Prix,825.0,6.0,16.0,11.0,-5.0
20.0,9,990,2018,Bahrain Grand Prix,817.0,4.0,1.0,9.5,-5.5
0.0,3,990,2018,Bahrain Grand Prix,840.0,20.0,7.0,19.0,1.0
0.0,3,990,2018,Bahrain Grand Prix,845.0,18.0,6.0,19.0,-1.0
12.0,5,990,2018,Bahrain Grand Prix,842.0,5.0,17.0,8.0,-3.0
1.0,10,991,2018,Chinese Grand Prix,815.0,8.0,9.0,10.0,-2.0
11.0,210,991,2018,Chinese Grand Prix,825.0,11.0,11.0,10.5,0.5
12.0,5,991,2018,Chinese Grand Prix,843.0,15.0,1.0,16.0,-1.0
12.0,5,991,2018,Chinese Grand Prix,842.0,17.0,3.0,16.0,1.0
0.0,3,991,2018,Chinese Grand Prix,845.0,16.0,6.0,17.0,-1.0
0.0,3,991,2018,Chinese Grand Prix,840.0,18.0,7.0,17.0,1.0
2.0,15,991,2018,Chinese Grand Prix,844.0,19.0,2.0,19.5,-0.5
2.0,15,991,2018,Chinese Grand Prix,828.0,20.0,5.0,19.5,0.5
1.0,10,991,2018,Chinese Grand Prix,839.0,12.0,10.0,10.0,2.0
11.0,210,991,2018,Chinese Grand Prix,154.0,10.0,4.0,10.5,-0.5
25.0,4,991,2018,Chinese Grand Prix,807.0,7.0,15.0,8.0,-1.0
84.0,6,991,2018,Chinese Grand Prix,8.0,2.0,18.0,1.5,0.5
84.0,6,991,2018,Chinese Grand Prix,20.0,1.0,13.0,1.5,-0.5
85.0,131,991,2018,Chinese Grand Prix,822.0,3.0,19.0,3.5,-0.5
85.0,131,991,2018,Chinese Grand Prix,1.0,4.0,17.0,3.5,0.5
25.0,4,991,2018,Chinese Grand Prix,832.0,9.0,12.0,8.0,1.0
55.0,9,991,2018,Chinese Grand Prix,830.0,5.0,16.0,5.5,-0.5
28.0,1,991,2018,Chinese Grand Prix,4.0,13.0,14.0,13.5,-0.5
28.0,1,991,2018,Chinese Grand Prix,838.0,14.0,8.0,13.5,0.5
55.0,9,991,2018,Chinese Grand Prix,817.0,6.0,20.0,5.5,0.5
16.0,10,992,2018,Azerbaijan Grand Prix,815.0,8.0,18.0,7.5,0.5
11.0,210,992,2018,Azerbaijan Grand Prix,825.0,15.0,8.0,17.5,-2.5
13.0,5,992,2018,Azerbaijan Grand Prix,842.0,17.0,9.0,18.0,-1.0
13.0,5,992,2018,Azerbaijan Grand Prix,843.0,19.0,11.0,18.0,1.0
4.0,3,992,2018,Azerbaijan Grand Prix,845.0,11.0,1.0,10.5,0.5
4.0,3,992,2018,Azerbaijan Grand Prix,840.0,10.0,13.0,10.5,-0.5
10.0,15,992,2018,Azerbaijan Grand Prix,828.0,18.0,10.0,15.5,2.5
10.0,15,992,2018,Azerbaijan Grand Prix,844.0,13.0,15.0,15.5,-2.5
16.0,10,992,2018,Azerbaijan Grand Prix,839.0,7.0,2.0,7.5,-0.5
11.0,210,992,2018,Azerbaijan Grand Prix,154.0,20.0,6.0,17.5,2.5
35.0,4,992,2018,Azerbaijan Grand Prix,807.0,14.0,3.0,11.5,2.5
36.0,1,992,2018,Azerbaijan Grand Prix,838.0,16.0,12.0,14.0,2.0
36.0,1,992,2018,Azerbaijan Grand Prix,4.0,12.0,14.0,14.0,-2.0
55.0,9,992,2018,Azerbaijan Grand Prix,817.0,4.0,4.0,4.5,-0.5
55.0,9,992,2018,Azerbaijan Grand Prix,830.0,5.0,5.0,4.5,0.5
110.0,131,992,2018,Azerbaijan Grand Prix,822.0,3.0,7.0,2.5,0.5
110.0,131,992,2018,Azerbaijan Grand Prix,1.0,2.0,20.0,2.5,-0.5
114.0,6,992,2018,Azerbaijan Grand Prix,20.0,1.0,17.0,3.5,-2.5
114.0,6,992,2018,Azerbaijan Grand Prix,8.0,6.0,19.0,3.5,2.5
35.0,4,992,2018,Azerbaijan Grand Prix,832.0,9.0,16.0,11.5,-2.5
11.0,15,993,2018,Spanish Grand Prix,828.0,17.0,8.0,15.5,1.5
4.0,3,993,2018,Spanish Grand Prix,840.0,18.0,10.0,18.5,-0.5
4.0,3,993,2018,Spanish Grand Prix,845.0,19.0,7.0,18.5,0.5
11.0,15,993,2018,Spanish Grand Prix,844.0,14.0,11.0,15.5,-1.5
13.0,5,993,2018,Spanish Grand Prix,842.0,12.0,2.0,16.0,-4.0
19.0,210,993,2018,Spanish Grand Prix,825.0,7.0,15.0,8.5,-1.5
19.0,210,993,2018,Spanish Grand Prix,154.0,10.0,3.0,8.5,1.5
13.0,5,993,2018,Spanish Grand Prix,843.0,20.0,9.0,16.0,4.0
18.0,10,993,2018,Spanish Grand Prix,839.0,13.0,5.0,14.0,-1.0
18.0,10,993,2018,Spanish Grand Prix,815.0,15.0,12.0,14.0,1.0
126.0,6,993,2018,Spanish Grand Prix,20.0,3.0,17.0,3.5,-0.5
41.0,4,993,2018,Spanish Grand Prix,832.0,9.0,14.0,12.5,-3.5
40.0,1,993,2018,Spanish Grand Prix,838.0,11.0,6.0,9.5,1.5
40.0,1,993,2018,Spanish Grand Prix,4.0,8.0,13.0,9.5,-1.5
80.0,9,993,2018,Spanish Grand Prix,817.0,6.0,16.0,5.5,0.5
80.0,9,993,2018,Spanish Grand Prix,830.0,5.0,18.0,5.5,-0.5
153.0,131,993,2018,Spanish Grand Prix,822.0,2.0,19.0,1.5,0.5
153.0,131,993,2018,Spanish Grand Prix,1.0,1.0,20.0,1.5,-0.5
126.0,6,993,2018,Spanish Grand Prix,8.0,4.0,4.0,3.5,0.5
41.0,4,993,2018,Spanish Grand Prix,807.0,16.0,1.0,12.5,3.5
11.0,15,994,2018,Monaco Grand Prix,828.0,16.0,10.0,15.0,1.0
11.0,15,994,2018,Monaco Grand Prix,844.0,14.0,3.0,15.0,-1.0
4.0,3,994,2018,Monaco Grand Prix,845.0,13.0,5.0,15.0,-2.0
19.0,210,994,2018,Monaco Grand Prix,154.0,18.0,6.0,18.5,-0.5
19.0,5,994,2018,Monaco Grand Prix,843.0,15.0,2.0,12.5,2.5
19.0,210,994,2018,Monaco Grand Prix,825.0,19.0,8.0,18.5,0.5
26.0,10,994,2018,Monaco Grand Prix,815.0,9.0,9.0,7.5,1.5
4.0,3,994,2018,Monaco Grand Prix,840.0,17.0,4.0,15.0,2.0
26.0,10,994,2018,Monaco Grand Prix,839.0,6.0,15.0,7.5,-1.5
19.0,5,994,2018,Monaco Grand Prix,842.0,10.0,14.0,12.5,-2.5
46.0,4,994,2018,Monaco Grand Prix,807.0,11.0,13.0,9.5,1.5
46.0,4,994,2018,Monaco Grand Prix,832.0,8.0,11.0,9.5,-1.5
156.0,6,994,2018,Monaco Grand Prix,8.0,4.0,17.0,3.0,1.0
178.0,131,994,2018,Monaco Grand Prix,1.0,3.0,18.0,4.0,-1.0
178.0,131,994,2018,Monaco Grand Prix,822.0,5.0,16.0,4.0,1.0
156.0,6,994,2018,Monaco Grand Prix,20.0,2.0,19.0,3.0,-1.0
107.0,9,994,2018,Monaco Grand Prix,830.0,20.0,12.0,10.5,9.5
40.0,1,994,2018,Monaco Grand Prix,838.0,12.0,7.0,9.5,2.5
40.0,1,994,2018,Monaco Grand Prix,4.0,7.0,1.0,9.5,-2.5
107.0,9,994,2018,Monaco Grand Prix,817.0,1.0,20.0,10.5,-9.5
19.0,210,995,2018,Canadian Grand Prix,825.0,11.0,8.0,15.5,-4.5
28.0,10,995,2018,Canadian Grand Prix,815.0,10.0,7.0,9.0,1.0
19.0,210,995,2018,Canadian Grand Prix,154.0,20.0,9.0,15.5,4.5
19.0,5,995,2018,Canadian Grand Prix,843.0,12.0,2.0,14.0,-2.0
19.0,5,995,2018,Canadian Grand Prix,842.0,16.0,10.0,14.0,2.0
4.0,3,995,2018,Canadian Grand Prix,840.0,17.0,1.0,17.5,-0.5
4.0,3,995,2018,Canadian Grand Prix,845.0,18.0,4.0,17.5,0.5
12.0,15,995,2018,Canadian Grand Prix,828.0,19.0,6.0,16.0,3.0
12.0,15,995,2018,Canadian Grand Prix,844.0,13.0,11.0,16.0,-3.0
28.0,10,995,2018,Canadian Grand Prix,839.0,8.0,12.0,9.0,-1.0
40.0,1,995,2018,Canadian Grand Prix,838.0,15.0,5.0,14.5,0.5
56.0,4,995,2018,Canadian Grand Prix,807.0,7.0,14.0,8.0,-1.0
40.0,1,995,2018,Canadian Grand Prix,4.0,14.0,3.0,14.5,-0.5
134.0,9,995,2018,Canadian Grand Prix,817.0,6.0,17.0,4.5,1.5
134.0,9,995,2018,Canadian Grand Prix,830.0,3.0,18.0,4.5,-1.5
206.0,131,995,2018,Canadian Grand Prix,1.0,4.0,16.0,3.0,1.0
206.0,131,995,2018,Canadian Grand Prix,822.0,2.0,19.0,3.0,-1.0
189.0,6,995,2018,Canadian Grand Prix,8.0,5.0,15.0,3.0,2.0
189.0,6,995,2018,Canadian Grand Prix,20.0,1.0,20.0,3.0,-2.0
56.0,4,995,2018,Canadian Grand Prix,832.0,9.0,13.0,8.0,1.0
4.0,3,996,2018,French Grand Prix,845.0,18.0,6.0,18.5,-0.5
13.0,15,996,2018,French Grand Prix,844.0,8.0,11.0,11.5,-3.5
13.0,15,996,2018,French Grand Prix,828.0,15.0,8.0,11.5,3.5
4.0,3,996,2018,French Grand Prix,840.0,19.0,4.0,18.5,0.5
28.0,10,996,2018,French Grand Prix,839.0,11.0,2.0,12.0,-1.0
19.0,5,996,2018,French Grand Prix,842.0,14.0,1.0,17.0,-3.0
27.0,210,996,2018,French Grand Prix,825.0,9.0,15.0,9.5,-0.5
27.0,210,996,2018,French Grand Prix,154.0,10.0,10.0,9.5,0.5
19.0,5,996,2018,French Grand Prix,843.0,20.0,7.0,17.0,3.0
28.0,10,996,2018,French Grand Prix,815.0,13.0,3.0,12.0,1.0
214.0,6,996,2018,French Grand Prix,8.0,6.0,18.0,4.5,1.5
62.0,4,996,2018,French Grand Prix,832.0,7.0,13.0,9.5,-2.5
214.0,6,996,2018,French Grand Prix,20.0,3.0,16.0,4.5,-1.5
237.0,131,996,2018,French Grand Prix,1.0,1.0,20.0,1.5,-0.5
237.0,131,996,2018,French Grand Prix,822.0,2.0,14.0,1.5,0.5
62.0,4,996,2018,French Grand Prix,807.0,12.0,12.0,9.5,2.5
164.0,9,996,2018,French Grand Prix,817.0,5.0,17.0,4.5,0.5
40.0,1,996,2018,French Grand Prix,838.0,17.0,9.0,16.5,0.5
40.0,1,996,2018,French Grand Prix,4.0,16.0,5.0,16.5,-0.5
164.0,9,996,2018,French Grand Prix,830.0,4.0,19.0,4.5,-0.5
16.0,15,997,2018,Austrian Grand Prix,844.0,18.0,12.0,19.0,-1.0
49.0,210,997,2018,Austrian Grand Prix,825.0,8.0,16.0,6.5,1.5
49.0,210,997,2018,Austrian Grand Prix,154.0,5.0,17.0,6.5,-1.5
19.0,5,997,2018,Austrian Grand Prix,843.0,19.0,4.0,15.5,3.5
19.0,5,997,2018,Austrian Grand Prix,842.0,12.0,10.0,15.5,-3.5
4.0,3,997,2018,Austrian Grand Prix,840.0,14.0,7.0,15.5,-1.5
4.0,3,997,2018,Austrian Grand Prix,845.0,17.0,8.0,15.5,1.5
16.0,15,997,2018,Austrian Grand Prix,828.0,20.0,11.0,19.0,1.0
42.0,10,997,2018,Austrian Grand Prix,815.0,16.0,14.0,13.5,2.5
42.0,10,997,2018,Austrian Grand Prix,839.0,11.0,15.0,13.5,-2.5
247.0,6,997,2018,Austrian Grand Prix,8.0,3.0,19.0,4.5,-1.5
62.0,4,997,2018,Austrian Grand Prix,832.0,9.0,9.0,9.5,-0.5
44.0,1,997,2018,Austrian Grand Prix,838.0,15.0,6.0,14.0,1.0
44.0,1,997,2018,Austrian Grand Prix,4.0,13.0,13.0,14.0,-1.0
189.0,9,997,2018,Austrian Grand Prix,817.0,7.0,3.0,5.5,1.5
189.0,9,997,2018,Austrian Grand Prix,830.0,4.0,20.0,5.5,-1.5
237.0,131,997,2018,Austrian Grand Prix,822.0,1.0,2.0,1.5,-0.5
237.0,131,997,2018,Austrian Grand Prix,1.0,2.0,5.0,1.5,0.5
247.0,6,997,2018,Austrian Grand Prix,20.0,6.0,18.0,4.5,1.5
62.0,4,997,2018,Austrian Grand Prix,807.0,10.0,1.0,9.5,0.5
16.0,15,998,2018,British Grand Prix,828.0,15.0,3.0,12.0,3.0
16.0,15,998,2018,British Grand Prix,844.0,9.0,2.0,12.0,-3.0
4.0,3,998,2018,British Grand Prix,840.0,19.0,9.0,18.5,0.5
4.0,3,998,2018,British Grand Prix,845.0,18.0,7.0,18.5,-0.5
49.0,10,998,2018,British Grand Prix,815.0,12.0,11.0,11.0,1.0
19.0,5,998,2018,British Grand Prix,843.0,20.0,1.0,7.0,-7.0
51.0,210,998,2018,British Grand Prix,825.0,7.0,12.0,7.5,-0.5
51.0,210,998,2018,British Grand Prix,154.0,8.0,5.0,7.5,0.5
19.0,5,998,2018,British Grand Prix,842.0,14.0,8.0,7.0,7.0
49.0,10,998,2018,British Grand Prix,839.0,10.0,14.0,11.0,-1.0
287.0,6,998,2018,British Grand Prix,20.0,2.0,20.0,2.5,-0.5
70.0,4,998,2018,British Grand Prix,807.0,11.0,15.0,13.5,-2.5
48.0,1,998,2018,British Grand Prix,838.0,17.0,10.0,15.0,2.0
48.0,1,998,2018,British Grand Prix,4.0,13.0,13.0,15.0,-2.0
199.0,9,998,2018,British Grand Prix,830.0,5.0,6.0,5.5,-0.5
199.0,9,998,2018,British Grand Prix,817.0,6.0,16.0,5.5,0.5
267.0,131,998,2018,British Grand Prix,822.0,4.0,17.0,2.5,1.5
267.0,131,998,2018,British Grand Prix,1.0,1.0,19.0,2.5,-1.5
287.0,6,998,2018,British Grand Prix,8.0,3.0,18.0,2.5,0.5
70.0,4,998,2018,British Grand Prix,832.0,16.0,4.0,13.5,2.5
18.0,15,999,2018,German Grand Prix,828.0,13.0,12.0,11.0,2.0
18.0,15,999,2018,German Grand Prix,844.0,9.0,6.0,11.0,-2.0
4.0,3,999,2018,German Grand Prix,840.0,18.0,4.0,15.0,3.0
4.0,3,999,2018,German Grand Prix,845.0,12.0,2.0,15.0,-3.0
59.0,210,999,2018,German Grand Prix,825.0,5.0,10.0,5.5,-0.5
20.0,5,999,2018,German Grand Prix,842.0,16.0,7.0,16.5,-0.5
59.0,210,999,2018,German Grand Prix,154.0,6.0,15.0,5.5,0.5
59.0,10,999,2018,German Grand Prix,839.0,15.0,13.0,12.5,2.5
20.0,5,999,2018,German Grand Prix,843.0,17.0,11.0,16.5,0.5
59.0,10,999,2018,German Grand Prix,815.0,10.0,14.0,12.5,-2.5
302.0,6,999,2018,German Grand Prix,8.0,3.0,18.0,2.0,1.0
80.0,4,999,2018,German Grand Prix,807.0,7.0,16.0,7.5,-0.5
302.0,6,999,2018,German Grand Prix,20.0,1.0,3.0,2.0,-1.0
310.0,131,999,2018,German Grand Prix,1.0,14.0,20.0,8.0,6.0
310.0,131,999,2018,German Grand Prix,822.0,2.0,19.0,8.0,-6.0
80.0,4,999,2018,German Grand Prix,832.0,8.0,9.0,7.5,0.5
211.0,9,999,2018,German Grand Prix,817.0,20.0,1.0,12.0,8.0
48.0,1,999,2018,German Grand Prix,838.0,19.0,8.0,15.0,4.0
48.0,1,999,2018,German Grand Prix,4.0,11.0,5.0,15.0,-4.0
211.0,9,999,2018,German Grand Prix,830.0,4.0,17.0,12.0,-8.0
59.0,10,1000,2018,Hungarian Grand Prix,815.0,19.0,7.0,18.5,0.5
66.0,210,1000,2018,Hungarian Grand Prix,825.0,9.0,14.0,9.5,-0.5
28.0,5,1000,2018,Hungarian Grand Prix,843.0,8.0,10.0,7.0,1.0
28.0,5,1000,2018,Hungarian Grand Prix,842.0,6.0,15.0,7.0,-1.0
4.0,3,1000,2018,Hungarian Grand Prix,840.0,15.0,4.0,17.5,-2.5
4.0,3,1000,2018,Hungarian Grand Prix,845.0,20.0,5.0,17.5,2.5
18.0,15,1000,2018,Hungarian Grand Prix,844.0,17.0,1.0,15.5,1.5
18.0,15,1000,2018,Hungarian Grand Prix,828.0,14.0,6.0,15.5,-1.5
66.0,210,1000,2018,Hungarian Grand Prix,154.0,10.0,11.0,9.5,0.5
59.0,10,1000,2018,Hungarian Grand Prix,839.0,18.0,8.0,18.5,-0.5
82.0,4,1000,2018,Hungarian Grand Prix,832.0,5.0,12.0,9.0,-4.0
52.0,1,1000,2018,Hungarian Grand Prix,838.0,16.0,3.0,13.5,2.5
52.0,1,1000,2018,Hungarian Grand Prix,4.0,11.0,13.0,13.5,-2.5
223.0,9,1000,2018,Hungarian Grand Prix,830.0,7.0,2.0,9.5,-2.5
223.0,9,1000,2018,Hungarian Grand Prix,817.0,12.0,17.0,9.5,2.5
345.0,131,1000,2018,Hungarian Grand Prix,822.0,2.0,16.0,1.5,0.5
345.0,131,1000,2018,Hungarian Grand Prix,1.0,1.0,20.0,1.5,-0.5
335.0,6,1000,2018,Hungarian Grand Prix,8.0,3.0,18.0,3.5,-0.5
335.0,6,1000,2018,Hungarian Grand Prix,20.0,4.0,19.0,3.5,0.5
82.0,4,1000,2018,Hungarian Grand Prix,807.0,13.0,9.0,9.0,4.0
19.0,15,1001,2018,Belgian Grand Prix,828.0,13.0,11.0,12.5,0.5
19.0,15,1001,2018,Belgian Grand Prix,844.0,12.0,3.0,12.5,-0.5
4.0,3,1001,2018,Belgian Grand Prix,845.0,16.0,9.0,16.5,-0.5
4.0,3,1001,2018,Belgian Grand Prix,840.0,17.0,8.0,16.5,0.5
18.0,10,1001,2018,Belgian Grand Prix,839.0,3.0,15.0,3.5,-0.5
30.0,5,1001,2018,Belgian Grand Prix,843.0,11.0,7.0,10.5,0.5
76.0,210,1001,2018,Belgian Grand Prix,154.0,5.0,14.0,7.0,-2.0
76.0,210,1001,2018,Belgian Grand Prix,825.0,9.0,13.0,7.0,2.0
30.0,5,1001,2018,Belgian Grand Prix,842.0,10.0,12.0,10.5,-0.5
18.0,10,1001,2018,Belgian Grand Prix,815.0,4.0,16.0,3.5,0.5
360.0,6,1001,2018,Belgian Grand Prix,20.0,2.0,20.0,4.0,-2.0
82.0,4,1001,2018,Belgian Grand Prix,832.0,14.0,10.0,17.0,-3.0
360.0,6,1001,2018,Belgian Grand Prix,8.0,6.0,4.0,4.0,2.0
375.0,131,1001,2018,Belgian Grand Prix,1.0,1.0,19.0,10.0,-9.0
